ndvi_atual,variacao_ndvi_15d,temperatura_media_7d,precipitacao_acumulada_30d,radiacao_solar_media,tipo_cultura,dias_apos_plantio,risco_estresse
0.2322428588075535,0.028088076144306362,23.71566058398797,157.99125298116007,11.460053851411269,1,56,0
0.5108567155847581,0.2514522767811334,33.23102447107929,127.3493672073318,22.292443596331218,3,139,0
0.22489592422479812,0.22489389256443243,16.658853618915046,198.6488831875647,20.00551331378216,1,24,0
0.6709827075637436,0.24963499878109657,17.912015398330247,162.45316809750156,14.760733194629687,5,74,0
0.46584814597070523,0.21015743108158774,30.406550874764243,39.45417802668787,15.855395899180493,3,73,2
0.41243740539911566,0.2787487226617867,30.174293361677684,66.78700914725687,17.8417435440282,1,46,1
0.3472399131012588,-0.020700001698565562,39.311554613384295,66.75670829718229,19.910417042450113,4,144,0
0.6168317263574885,-0.2715159015401434,24.36373703138624,179.98575378370265,17.805179381768248,2,72,0
0.39668634065378017,-0.24986278071091306,16.626940679437897,138.48730985680393,17.745833441719334,2,131,0
0.17187293383920282,-0.06583431493659411,28.4384358712407,116.2755187682561,12.314656226227058,4,32,1
0.19676483973882258,-0.14538774523620163,30.958670294044758,166.9917518645364,27.311808365106863,5,52,2
0.888756084930602,-0.1980356451833596,18.490069644656227,291.03473573476714,22.183081635561884,5,71,0
0.8450361663802378,0.27192226470518915,28.821549338379917,94.25803681676304,12.922043692040237,3,84,0
0.6737598497248146,-0.18274824695362651,19.944178041456617,156.05863009005517,18.477488057558716,5,34,0
0.31801336839680605,0.2756275633891386,36.11825144702671,144.1110046932347,18.33431824059091,2,46,2
0.8947246294251336,0.15650330419272424,35.87903739459574,214.99290952375344,22.012417569782453,5,93,0
0.7385757412519516,0.08456740327513407,25.740727399961045,219.08708039487482,22.17739235698663,5,41,0
0.6878499551103764,0.10561137605362703,39.1685797628201,218.72121642391215,22.904442739595247,3,113,0
0.46847643175790676,-0.1011154058045256,39.49434686124354,60.45587398162344,23.958061146876148,3,71,2
0.3232380807130304,0.0878562228349693,18.231277223690487,134.72794090835632,12.06708092258033,3,145,0
0.17904058896586944,-0.1879847290312408,24.19284512081169,243.35240730874125,16.09844401145624,1,35,1
0.8401339651659502,0.26262325952158766,30.008036751166117,114.45905116219312,10.346956383453447,5,126,0
0.47373655766356115,-0.11892399602364387,17.12094523953611,295.27653518697866,19.092830241607658,4,73,0
0.26593795913208884,-0.1468880926238747,24.566387595353426,109.43602253765975,18.588601556605745,5,12,1
0.3508844318035351,0.12669767891649453,21.529302100414768,149.30004820259046,24.686538603589575,1,105,1
0.5749600465323548,0.0938692308397091,38.8012555241676,142.35767844076406,13.342338932157222,5,31,0
0.24495368201017,-0.02922064899401683,25.28964557078676,130.09914074077275,22.629889142510216,2,20,1
0.802423712955748,0.07946774081447178,34.066771463687815,253.68941049588648,16.133883958603043,5,79,0
0.7219860144648723,-0.2043041569434863,24.667634087804345,46.58257126440406,17.638329496193982,5,117,1
0.6899596238797682,0.103996984441173,18.295301760470885,170.2994119241949,24.385737247429084,5,38,0
0.45431629261558504,-0.13763358288288366,36.57878825402119,185.5804732066271,11.430960971471507,5,93,0
0.6143932493760035,-0.1362984139941256,15.010422922577597,255.36639242081125,16.85565777862325,1,2,0
0.5789603345084432,-0.20269203903372923,16.398521849361252,182.76004797783253,17.82646460279304,2,27,0
0.6328742132749524,-0.10057371897830122,24.109610147426082,288.0061043363342,24.314986237033374,2,113,0
0.16924434333470906,-0.10124936381320312,32.17245638796841,261.6503136782787,13.984488301414013,3,1,0
0.44096206977989993,-0.02749259297863843,23.542607382269395,104.62198450581944,28.94825987380926,5,53,1
0.13412362256675184,-0.18574829720019032,16.657820440524375,257.97193358725036,29.955239055883162,4,76,1
0.5050724717805055,-0.1841954783047402,22.946000843353723,287.5433442280367,26.378202816401107,3,9,0
0.37048619411288397,0.02504314299793703,21.124521474754058,77.15915427737589,15.994250029270562,5,146,0
0.21850983487015846,-0.22267355719771492,15.135494995454948,183.06264199932255,23.277333081457094,1,76,1
0.18479043353249236,0.11333820479330109,28.370047829510046,84.54117370264066,11.662960633958662,4,50,1
0.581868549185724,0.2663682755175579,17.916147868604654,194.87018372466528,27.425586314130214,3,146,0
0.23988623420024663,-0.04392262700137306,22.18740721991665,28.09284136410657,20.319857425205473,2,83,2
0.8585984970689737,0.24066318789040603,31.029745755560363,220.25640656071727,13.528783326395715,4,101,0
0.5764701345543239,-0.24101004532448134,33.12789222057443,125.94594857860285,16.548331191234052,5,13,1
0.38443323971856647,-0.27422542357461327,21.586390671400565,176.19215360293103,26.014854889759494,5,23,1
0.5845507030147618,0.13282132650830397,23.22984177663085,7.758720757049442,27.40453534854093,5,6,1
0.11869917424435196,0.1566129437888979,21.17273095318663,208.63243656309848,20.39426773868847,5,77,1
0.8860185548579852,0.20583494457945078,38.922215007904796,148.79740624057303,19.606230006213465,3,125,0
0.49548881829317826,-0.26590939296001115,19.76299317468507,187.5753023063526,25.014694931065186,1,135,0
0.7418428863452348,0.16614423297409825,19.57951509084191,94.70039171285222,26.523792450371097,5,86,0
0.16783859993639966,-0.07407676032205093,26.125882395788302,43.74605202642432,25.29693624791641,3,8,1
0.4990598312872915,-0.11799742039068084,19.73265898001423,130.6286825988426,17.688561004684153,4,93,0
0.5023797353707072,-0.19618564719402184,18.917711407140203,283.193736385909,22.83851523218639,1,95,0
0.869017693079486,0.29760945306151626,17.39698844252714,68.33820799614159,27.147198165418555,5,89,0
0.5688170029483819,-0.2618018464086818,31.004281202706235,202.7517036105755,13.03521268094839,5,108,0
0.48826130886670216,0.19620480876479968,30.3020563725474,14.953063210362416,17.762733702299265,5,83,2
0.31892004373535277,0.08369666129431652,31.254072296949158,215.42993558007853,11.132377677505294,1,105,0
0.37188657782089285,0.14104826655712027,34.332500200234904,71.53115604044793,18.177545713747996,5,72,2
0.526951370026661,0.12703027195307787,23.158950319814394,135.45511806879975,25.44564167837298,4,22,0
0.4599073974501383,0.2150606910439095,37.96059334029804,110.32593017843222,13.940568868511749,1,11,0
0.11772190550187095,-0.18972475808633502,33.3301152767189,33.85210299520664,20.837743022487672,3,136,2
0.7775593778393735,-0.29950522989918876,35.11771471452967,103.67458575353271,10.731714668436542,3,66,1
0.8348518329086088,0.05911709342595972,33.02405409566778,105.03748748795567,27.952999814633163,4,48,0
0.21500425297886083,-0.08768481640599962,23.961391135814047,156.63169170892547,26.400093898009025,1,43,2
0.5543096377020206,-0.22572760132971736,22.075812201565874,291.7054598819962,20.488183835741317,3,7,0
0.18903210773106371,-0.1883167475374567,25.56292673947535,141.0052567531891,24.115739919438997,4,141,0
0.6512368762926456,-0.10095041252446627,17.425759013333963,274.32784668979014,12.078323297377178,4,12,0
0.33061170274798685,-0.25785997746797806,26.282012539148678,138.4672975687666,26.90418992794741,4,32,1
0.6407265604473594,-0.2658520787229295,16.078524577380996,32.262990262481836,24.305230621435427,4,68,2
0.6961355837152438,0.24961575289946653,15.098649000679863,69.04586858278205,12.399347934501609,4,53,0
0.7302909433724788,-0.11273835038778227,38.28747348686732,122.25530281728008,29.61378570237555,1,5,1
0.1883475756838352,0.2893384184841509,32.233421514697326,97.61063189105542,10.450608884128933,4,49,1
0.8511297130128386,0.27862020499824,29.046173676649225,259.7487862597475,22.57021725185547,2,116,0
0.2887754725338023,-0.21445723060373173,23.527550985576447,203.5936806589654,13.435099934816336,3,37,0
0.13067829606446743,0.12895458173771457,29.263450367126854,173.49253557560203,24.385152984390736,3,129,0
0.5549790249010164,0.06048293347624151,37.28939440845829,147.36886537100716,11.40812507937558,5,54,1
0.4041562727671998,0.11438824386309215,31.309503348596614,119.18118548672005,11.622017656862322,2,2,0
0.7804275893685788,-0.24228539999131513,30.062049948837604,183.6577319496034,19.325834811262645,2,16,0
0.7627662070927275,-0.18686395281926516,26.50511257429195,37.3821496333143,29.880189308038258,4,121,0
0.3600538921146266,-0.2540168031294711,23.64242576627145,48.759956465071696,15.530324795413025,4,60,2
0.8813775039571909,0.062480523130242716,32.46367784804279,90.93490601900999,22.25056321513045,2,147,0
0.3385526272748973,0.29195464550945466,39.52452352539535,51.355384938322324,20.37198148748471,2,118,2
0.5223468459700059,0.10319072259476486,25.618942338014755,203.129615707445,26.84239219300875,5,4,0
0.3098913742654343,0.12645692101315775,24.80513010035502,7.430496421873589,15.771792154103203,5,46,2
0.86755572744015,0.29075102492596866,25.70283680912606,48.05324750002503,21.098887614229724,1,108,0
0.2349784104172549,0.10680693250307771,25.63859920124304,270.782432849641,29.012470302103615,2,9,0
0.13682670790170978,-0.2758910564229178,39.765619334212374,299.2629444666261,16.65171616672115,4,149,0
0.4567795892024912,0.22020336051395856,32.669456437733515,146.27714334842793,18.788111626203623,1,24,1
0.9137479625257864,-0.08119302577272222,23.979611230264794,148.6110219065275,27.77626629007343,1,119,0
0.8311753583290294,-0.2973818270911708,24.287559345668065,232.01962867123146,16.649977144689156,1,126,0
0.7138585759546984,0.004340506536492317,25.769923118601394,10.856873286172519,17.613475292676313,3,75,1
0.8304498425203904,0.2622090005257582,15.917804689511243,128.10644457029343,16.082376177553964,3,120,0
0.8326262445522479,-0.14560158768301007,28.19541005053125,29.948364544487948,26.190627506501457,2,132,1
0.5254638555168882,-0.005092096168296034,35.284523788069116,120.27791479694578,28.6077394087556,1,110,1
0.3590618225012503,-0.19573386733056553,31.514194830187765,295.14655233866245,22.621977613338114,4,106,0
0.7330501943310102,-0.26538439700013594,19.96052116903854,226.08998424100832,22.472602625193048,5,58,0
0.6425622357975641,-0.2516730319721321,33.20085603445925,295.5137627055654,17.800072394263502,2,43,1
0.4063993376764423,0.13620654357681328,32.98646515830076,223.8145877011805,10.249674991429934,4,130,0
0.17746266781044254,0.21844468244528942,21.563480391224928,182.4330215419765,13.478751976471466,4,33,0
0.7123674813062013,-0.21402069644850535,30.57186642142338,226.26624987817303,12.94876709180469,3,62,0
0.31521762305674905,-0.12700885931371877,30.273725828048406,197.72750189129542,12.317640056260736,3,76,1
0.868186783437699,-0.1829823194131036,35.99469059640454,139.2198089705725,23.080946321067906,1,58,0
0.2975958715046615,-0.28388653384414325,18.40180779583603,87.763900201563,12.726979047475952,5,55,2
0.20066150457741855,0.032058821932190174,19.87096261278807,156.05341780030648,11.712679050734385,5,89,0
0.7815123911424231,0.11995330208258853,27.14923759419513,77.54804217042916,17.651630131237162,4,49,0
0.22569313963208512,0.08872648853104226,16.103628722307676,146.0029039326436,14.98045325935797,5,148,0
0.24700001268934607,-0.06716787161865143,25.389854940042664,43.8406217763258,12.917210912717644,4,26,1
0.5914938890470918,0.03300614756394321,34.70547604999308,169.61852969101224,12.922557511171359,4,58,0
0.8171408734867209,-0.24354041601826518,18.717859849599954,73.58510724363143,15.124114135655315,5,126,0
0.26107642588595004,-0.20741776876638934,26.49871842341312,88.0824311824709,20.73699526752083,1,71,2
0.3544654117780778,0.25907677173179006,39.744230834561115,149.7084425347165,25.161912001825026,2,105,2
0.7374719673577657,0.1569046486919381,27.64800033562161,48.757875906474226,27.05553286504279,2,97,1
0.8968976693699933,0.25364345749510037,27.458095603052264,288.71396509077573,25.028356994777003,4,49,0
0.5106077726859207,0.2500081706996203,28.969839593104204,134.08329461786283,22.564265194083415,2,111,0
0.21799595209202566,0.08963557026464442,19.65010925831853,105.68376888802533,28.152491550389666,2,35,1
0.11142775592072528,0.2569431888672991,18.679097067148607,8.758981527774278,20.394736054685012,3,112,1
0.28831794459906135,-0.04997753815052208,31.933865727877713,252.97630893366986,22.66713681707383,4,19,0
0.20809421858494725,-0.29783025312903544,24.894170247644254,187.7501745919153,18.232411006637367,3,104,1
0.6556801123625432,-0.26245733049230435,22.247665705386893,124.92154645238918,16.54768401761492,1,16,0
0.19990265379539554,-0.2343076045795109,15.78479049799744,73.65983980154272,16.634235589225067,4,130,0
0.515190543928919,-0.24278792809028382,36.151262429462065,223.54122560261555,12.966345634245855,3,93,0
0.6692951972271669,-0.08897856548984193,15.808221646120819,283.64237272250017,25.931953013477028,1,6,0
0.57651561956114,0.12076248426561459,33.749578102082985,114.24291169560607,11.107361686670876,4,16,0
0.26381603436124723,0.17438928396029696,24.549713974964526,40.46282051376938,23.493704875290398,2,28,2
0.7593821114694554,0.054127964606774825,29.967195262616254,32.75842418182121,27.289203856740716,3,144,0
0.6866338462849574,-0.21213829526581227,21.191950017254058,1.9085917001657737,19.948566939707344,5,88,2
0.7059668832107443,0.14874096128890513,18.884991655801826,223.18663223151657,11.404015636831005,2,41,0
0.20746735627699686,-0.08711884851744062,28.334700020873683,294.41861577050116,18.568349232737816,5,41,0
0.2014781189932826,-0.2922039907969222,32.39044237385359,297.84532582607045,16.864532057646997,3,3,0
0.8606012918253363,-0.13164682768035038,19.887332373628663,235.25917630287765,29.710786385988616,5,30,0
0.42601411893645136,-0.10163966751541326,25.908973685814104,48.65513348881307,23.825304032378888,5,128,1
0.3467779272603706,-0.13545267886913825,26.116374257284892,293.31283677393645,24.4271960965784,5,89,0
0.5006389171882574,0.18712209191255136,20.39947872698657,98.34403290058528,20.31653837924462,2,55,1
0.6435486544661376,0.15595583855645417,29.12623615630328,100.0858828477631,24.18828508884193,4,3,0
0.8836110707785154,0.11733121824758486,18.648392169542518,206.20108586773168,24.451419534443364,2,51,0
0.33488590604328516,-0.2165969528926408,27.7437293329645,14.714756122335416,11.327177614922096,5,57,2
0.8583429120358622,0.1847003458237692,17.835787784149986,247.73091897226777,14.452130489545407,5,17,0
0.12038478293673019,0.10630557699799426,27.138560221378434,299.1891829463232,10.259351108577722,4,91,0
0.5552623947079963,-0.18309738811116488,22.78997637188892,232.5209334269752,20.196148118571436,5,99,0
0.6198595915784898,0.08885635816890985,26.306157302038375,234.50294736219996,27.51599709672053,3,149,0
0.18683587107561772,-0.00989301539779136,25.843733986079354,117.0941011699653,22.191090693906567,1,53,2
0.2150784695924084,-0.03638996288626495,37.698328070464825,19.776416704697077,20.004150556154187,5,41,2
0.44367374183936914,-0.2327261019165667,27.24838999891157,237.800230270327,28.519316952212797,3,123,0
0.892310167957409,0.010982565507099196,35.462472596921856,179.14742607144015,13.444370220435077,1,52,0
0.5887548936521858,-0.2400409146165818,20.64130982279288,272.80160673662533,11.492086163153715,1,94,0
0.8650790417121732,-0.20144796764744,23.80206986585647,34.78887005004976,28.346114728194355,4,110,0
0.7595759508026361,-0.22047221143514237,16.877234515829773,91.5369189282325,28.055635098376264,5,131,0
0.48325291327533904,0.2724649674420046,25.518694870537338,108.19684611701594,23.65944972425899,4,47,1
0.7435060283867937,-0.12908118573366595,31.717497176873273,204.98391256340744,14.919583241921039,3,93,0
0.11462616286112995,-0.08687740584239537,35.954175852734906,236.32354893094652,29.395280494087416,2,19,1
0.18949807734790267,-0.10675163622237835,29.14787279497888,288.30612257532607,25.306927036076534,3,116,0
0.7801314642038438,0.23895026710688622,31.001816739826964,88.62214749724633,23.477891671693385,2,6,0
0.7533900124266326,0.037779546800933095,19.431676940423703,148.0909225692742,14.458226480308955,2,104,0
0.29076540841247567,0.251495939359987,15.930150955835984,8.688279024389523,20.261783432662313,1,31,1
0.5352310642912239,-0.12004505650326266,34.792203629432905,75.89636343266636,26.451524825939995,3,69,2
0.596932972974009,-0.23109919534083062,19.17595518603216,112.2010524358921,27.20520449464572,2,11,1
0.8115459420963292,0.03373107163450473,17.27923838831881,178.14186195763446,21.22860231602536,1,103,0
0.5945478690177551,-0.09267780492598948,38.43905802266488,141.25364807975222,20.455876874385282,2,72,1
0.4383086868044179,0.18114410009444898,39.08803410147941,109.3425179330992,23.95367656615281,4,99,1
0.40683091559388984,0.22765404534699513,30.406432290062366,187.22338995880247,20.564976886249458,3,52,0
0.4492233108262781,-0.01645589345575693,24.465931817182337,248.5847031351001,18.353620761313216,3,1,0
0.6345834409755788,0.28281541445130504,35.8309885241013,72.50433989543677,11.708380228487773,3,87,0
0.8113423180369065,0.0318078038066435,20.117998983385313,102.86276377812369,12.520993514311602,3,104,0
0.4721954433025658,-0.1374477639682125,25.734808185742047,211.47709490610598,25.20550936401335,3,99,0
0.30322844162011364,-0.006614690793435296,23.925432475015043,233.38217962755908,10.493281292485362,5,39,0
0.29406313765801656,-0.2776138245582434,37.81749976854204,247.61906152039418,11.046100515952173,4,107,1
0.7117317097996261,0.18240069615784055,37.99443538405684,62.799365669108596,28.09287156172835,1,81,2
0.7695863860076065,-0.23913896948734742,31.27214815809166,161.7800883733247,24.0799422690937,5,31,0
0.18632802548038246,-0.11475090689819703,17.768503506817297,270.0033295575853,10.084254438282922,1,16,0
0.1545782627032461,0.03918992820296602,27.054819741457564,117.58513652744752,16.240867487097454,1,48,2
0.5874356042802905,-0.27421492461186064,21.13320915560142,128.96492706646671,25.266369211910895,3,3,0
0.2198620602380126,-0.25240986049113107,37.122891579612045,295.44688317020575,18.352015999545113,2,107,1
0.7762246361741999,0.11766981456780767,18.460069975405048,33.91579380975163,19.375956457162232,4,2,0
0.35447443261774103,-0.25693374416353876,16.357756896517685,211.6805968384908,19.17598122092111,4,7,0
0.217974985036337,-0.013750280251574099,32.61072583875196,255.05523811226755,14.042688065180812,1,23,0
0.8551957874397093,-0.09678261994754978,26.332151874203824,45.23805499020522,24.427828757965216,3,48,1
0.23573601264292812,-0.16315235522615013,35.95912219007711,214.33597080217123,12.060126610427393,4,2,0
0.3334704675171072,-0.18673266128180074,16.865740779232794,140.92146660313267,20.14502211093342,4,94,0
0.2259629840574881,0.15804677623954766,35.026903315196066,255.86726540239297,13.399116549187235,3,19,0
0.1947018522055911,0.2709253158901695,15.933368821103958,272.2356950507718,10.93065619154312,4,120,0
0.11734137339588083,-0.21589215467800094,15.701750297848925,261.745470946372,12.864877688943366,3,83,0
0.1454242355146933,0.2758087315044762,26.53289379327574,19.31554127370383,27.386698726234833,2,12,2
0.24320600616739924,0.05685750208506224,20.532282242016294,227.05658304449227,13.522953295609224,3,60,0
0.14377318475428383,0.08499624321795424,29.842967675163266,276.4582724957488,15.56738418024701,4,21,0
0.5847379292109964,0.12595582688554913,15.64542485528676,186.4045322012793,12.761895764408123,1,147,0
0.6581859119755953,0.12247133421274858,15.884738559074464,180.26281814354707,24.710902033155172,4,88,0
0.42277697460226316,0.19188666491141293,33.17871240429851,13.501616219433298,18.908983345130032,2,121,2
0.36075269950068056,-0.00991880919138155,20.25412906230779,256.80990666178155,28.872700772901418,1,56,0
0.5137115143582287,0.02001515250882069,31.41042809151834,13.921068248748458,23.286491644958048,4,22,1
0.817504052632379,-0.10570379852195047,33.74805403751896,94.05288191540218,20.627784409735433,2,35,0
0.7979279339942089,-0.23684544373012978,16.483279143124186,277.75891958616467,23.132618632563357,3,62,0
0.1356495508504894,0.09878411455573144,34.24384886160598,284.92354281885366,10.808507664193282,4,115,0
0.24882869586914977,-0.27983401848824946,21.710530449032152,297.5701621427768,29.013205202573808,3,64,2
0.29413079430560474,-0.13461896934997902,24.738648954993707,142.92068568386586,29.128592208344962,4,139,0
0.30449781218241373,-0.24346208133233982,17.165979807382918,53.22886391430325,15.522797371110592,5,54,1
0.5684107744290736,-0.18556370560636914,35.96574958412132,146.38334604872517,22.565909654862672,4,34,1
0.44133518907661773,0.08323854773842848,29.018219658144098,30.693877524914768,14.038304882797492,1,74,2
